Portfolio,Overall Profit (%),Last 1 Year Profit (%),Last 60 Days Profit (%),Sharpe Ratio,Sortino Ratio,Max Drawdown
"TRENT, COFORGE, HCG, BANKBARODA, ABCAPITAL",330.229671598978,86.29560691064411,14.477087891899965,0.45562877739877294,2.1816006995853474,-0.6603705111283784
"PRECWIRE, COFORGE, UNIONBANK, ABCAPITAL, BAJFINANCE",330.1970201937583,75.74531587399858,33.29767027444505,0.4811106499561435,1.2735463951406651,-0.7803590986013825
"TI, INDIAGLYCO, BHARTIARTL, ANGELONE, UNIONBANK",330.14306060413236,122.17462753871082,22.324565762508964,0.5399086442647115,3.0823843381692715,-0.6594764626369064
"INDIAGLYCO, PERSISTENT, ANGELONE, SUNPHARMA, INFY",330.1254051267321,87.24180494044246,1.826414124885134,0.5059482562275552,3.1000504824591,-0.6073892972719351
"TI, PRECWIRE, BHARTIARTL, ANGELONE, ABCAPITAL",329.98322035276016,94.30421654595173,26.578382301135694,0.5412547915324686,3.324134441487208,-0.5962493153807378
"TRENT, PRECWIRE, SUNPHARMA, HCG, ABCAPITAL",329.83029976024295,112.8610769571936,32.10234810552397,0.4569793044971366,1.8637259164475644,-0.5954464669354739
"COFORGE, BHARTIARTL, SUNPHARMA, HCG, CANBK",329.77618672427315,125.82292690377983,39.22979074830755,0.4616107742510068,2.356008822378882,-0.3829799263169399
"TRENT, INDIAGLYCO, SUNPHARMA, UNIONBANK, CANBK",329.72575965765554,104.17852348261806,7.0321296120003485,0.45428422865339857,2.1143181471156263,-0.4877331116338777
"TI, HCG, UNIONBANK, CANBK, BANKBARODA",329.6951584090913,60.792364842821534,10.403554728659014,0.4591910867111074,1.6886602878222725,-0.8179365480904788
"INDIAGLYCO, COFORGE, SUNPHARMA, HCG, BAJFINANCE",329.6884068584423,100.61983878319896,43.57852756039207,0.4580633706650611,1.9497689842526102,-0.5729424706889134
"PRECWIRE, ANGELONE, UNIONBANK, CANBK, ABCAPITAL",329.54359190358343,66.3217904411184,20.47349109604426,0.5261906480513062,3.4598379018485295,-0.7528445801536
"PRECWIRE, INDIAGLYCO, BSE, SUNPHARMA, UNIONBANK",329.5346060153336,160.88203428047723,20.319602155128823,0.4634491193383991,1.4643109034330766,-0.7746173620548912
"TRENT, PRECWIRE, HCG, BANKBARODA, BAJFINANCE",329.3936255792456,72.75791269295134,19.45835938406617,0.46019149275754756,1.5027204989298386,-0.7547770972096887
"BSE, HCG, UNIONBANK, BANKBARODA, ABCAPITAL",329.34369988994627,163.3422187631084,13.003282324277098,0.4694226190334129,1.6536830793475177,-0.8579441804955223
"TI, ANGELONE, CANBK, BAJFINANCE, INFY",329.3198249905731,50.686807742702136,13.66091361663695,0.49405171630710576,3.4792736532096664,-0.5435335160093542
"PRECWIRE, INDIAGLYCO, ANGELONE, HCG, INFY",329.2972141133515,88.46832809064054,9.920041627689846,0.5066969182431847,3.337035314958345,-0.46408421583233916
"PERSISTENT, ANGELONE, UNIONBANK, CANBK, INFY",329.2509347680947,83.90464625617797,1.556896009534614,0.4820988271736495,3.839247366640557,-0.5772306471098788
"BHARTIARTL, HCG, CANBK, BANKBARODA, BAJFINANCE",329.1987301941232,62.32914858902126,18.389881542497033,0.46931640184605344,1.8301524580609612,-0.5549943567442474
"SUNPHARMA, CANBK, BANKBARODA, ABCAPITAL, BAJFINANCE",329.1952756262019,47.737820536778926,16.827667609337116,0.4723223683850844,1.5193107412991298,-0.5867239610243756
"SUNPHARMA, UNIONBANK, CANBK, ABCAPITAL, BAJFINANCE",329.1523674354865,63.93515261092462,27.419365043756414,0.4811972433801506,1.4364108976265935,-0.5829394984229349
"INDIAGLYCO, BHARTIARTL, ANGELONE, ABCAPITAL, BAJFINANCE",328.99157735432823,76.30725703683166,30.7455167252628,0.5537801740259738,2.904548027188991,-0.48534341931596847
"PRECWIRE, INDIAGLYCO, COFORGE, BANKBARODA, ABCAPITAL",328.87885068622325,62.884500827705466,10.859199186624146,0.46506682639957253,1.4621927726081034,-0.7533651387131937
"TRENT, PRECWIRE, HCG, UNIONBANK, BANKBARODA",328.81770674570066,112.25573730478114,7.6695245460278505,0.45416496480595664,1.841312330265896,-0.7604539385881229
"INDIAGLYCO, SUNPHARMA, UNIONBANK, CANBK, BAJFINANCE",328.79763289248683,81.01769228562962,29.78711150391,0.46953405082228283,1.6647099237349918,-0.5464355791246076
"TRENT, PRECWIRE, INDIAGLYCO, SUNPHARMA, UNIONBANK",328.72592128017965,133.14355978520075,19.134923892086707,0.4571387755821774,1.7455353228853605,-0.5639739639463429
"PRECWIRE, COFORGE, SUNPHARMA, HCG, BAJFINANCE",328.672421627748,100.59521580862506,44.28442750436255,0.4546624478144491,1.7214602488526576,-0.6110369322336996
"ARVIND, PERSISTENT, ANGELONE, SUNPHARMA, INFY",328.65443019848885,92.70542732612998,1.037293983719012,0.5102852599350385,3.1765928963825294,-0.5622724762344897
"TI, INDIAGLYCO, BHARTIARTL, ABCAPITAL, INFY",328.62786708790344,66.27990386115205,10.915619194208404,0.4582962506291117,2.0510617598059855,-0.5625171279790296
"ARVIND, PRECWIRE, BSE, HCG, ABCAPITAL",328.4338193433116,204.5245279174618,35.92370772564144,0.48371138571698713,1.6373862606696714,-0.9134722517266363
"TI, BHARTIARTL, ANGELONE, HCG, CANBK",328.30954070486007,139.35800350684232,44.55255466263455,0.5302824903101011,3.9948534471838957,-0.657095996184702
"PERSISTENT, COFORGE, CANBK, BAJFINANCE, INFY",328.2831944781896,63.68243740619444,13.59173846572823,0.42178776174907606,2.406684939467821,-0.662297194244694
"TI, INDIAGLYCO, UNIONBANK, CANBK, INFY",328.08285403395405,85.20681372635752,4.333170750037074,0.4403861142785974,1.8955676157868304,-0.5988428994947784
"PERSISTENT, COFORGE, ANGELONE, UNIONBANK, INFY",328.06324288594544,93.90905184338824,4.049721193181832,0.48284431675479356,3.3787644197215014,-0.5786142961120102
"TI, COFORGE, BHARTIARTL, ANGELONE, SUNPHARMA",327.7971669308728,140.408552217843,29.001267735390044,0.541154560763543,3.162821630237955,-0.5836645881618513
"TRENT, COFORGE, HCG, BAJFINANCE, INFY",327.7510837337143,84.38598902922669,18.261186164348754,0.4479803608216178,2.1729023001688734,-0.5606679248380284
"TI, ARVIND, COFORGE, ANGELONE, SUNPHARMA",327.74805151657097,145.11533432983222,25.448981793768176,0.5328876654005169,3.0531918307436237,-0.5997789010130362
"BSE, COFORGE, UNIONBANK, BAJFINANCE, INFY",327.74208263188694,111.80888153462116,14.425701188375562,0.4407497393314768,1.676584779284975,-0.6815375746888741
"PRECWIRE, BHARTIARTL, SUNPHARMA, HCG, CANBK",327.7291642629443,116.08764886126886,31.409714638083685,0.4569396678964408,2.1939878087517166,-0.57985605439341
"ARVIND, COFORGE, ANGELONE, SUNPHARMA, BAJFINANCE",327.7133880275301,102.755020597803,33.09402866784787,0.5390443988226835,2.7911028865853544,-0.5983469399993754
"COFORGE, BHARTIARTL, ANGELONE, HCG, BAJFINANCE",327.696936143464,113.53673246060083,45.64541839116536,0.5498465682833029,3.3481558306063643,-0.5080104508733618
"BHARTIARTL, CANBK, ABCAPITAL, BAJFINANCE, INFY",327.6219804433486,57.436769450103384,15.253466776887059,0.47868468182853474,1.9796140797910997,-0.4450635084224895
"BSE, COFORGE, SUNPHARMA, UNIONBANK, CANBK",327.3580674423805,175.18322044437596,14.893809155385696,0.44539920898855456,2.0631145328132328,-0.6121636777567486
"PERSISTENT, COFORGE, BANKBARODA, BAJFINANCE, INFY",327.17142584379627,43.225750465944344,8.879852584558922,0.4130587673703614,2.3800880882175828,-0.7088528957174787
"COFORGE, BHARTIARTL, HCG, BANKBARODA, BAJFINANCE",327.1453656745354,66.31428450843282,19.965723344395148,0.4639284749426005,2.002958375680204,-0.5275520223317521
"SUNPHARMA, HCG, CANBK, ABCAPITAL, BAJFINANCE",327.11466492689664,72.15791485559866,33.81071625880088,0.47246971334316257,1.4375287590984749,-0.6397042255826464
"PRECWIRE, PERSISTENT, COFORGE, CANBK, INFY",327.02409655849783,92.20651452237006,4.879717269145245,0.42789212043187036,1.8995454880530787,-0.7398393208953287
"TI, COFORGE, ANGELONE, BAJFINANCE, INFY",327.01940443334917,63.74096336255484,15.209972799914206,0.5003671181023167,2.8626494382983667,-0.620813741162962
"TI, INDIAGLYCO, ANGELONE, UNIONBANK, INFY",327.0003828261289,89.31249472959422,3.0881570835719963,0.5057715559586144,3.1114369218386813,-0.5503098727259884
"ARVIND, INDIAGLYCO, PERSISTENT, CANBK, INFY",326.9307278000107,100.154259241851,2.2949407513043196,0.42795641269752577,1.9677448460873836,-0.7744359461938299
"TRENT, ANGELONE, HCG, UNIONBANK, BANKBARODA",326.84794077497986,112.39959069561922,5.839782206309718,0.5245839379737558,3.9411331699932233,-0.6220849648833456
"TI, ANGELONE, SUNPHARMA, CANBK, BAJFINANCE",326.8241184446729,86.67491430576825,32.576563897543444,0.5209766019233764,3.5016000643394407,-0.6306578203366722
"TI, BHARTIARTL, ANGELONE, HCG, INFY",326.7229876036805,88.9560105754041,10.803772273692314,0.5241750956465897,3.548272980363859,-0.47311231161046413
"TI, INDIAGLYCO, BHARTIARTL, ANGELONE, CANBK",326.6574924033108,102.74796478126085,17.814922364877006,0.5267530495091645,3.270758406483182,-0.6883161902963738
"PRECWIRE, BSE, COFORGE, UNIONBANK, INFY",326.6537053388867,170.07351648828427,5.302438310659197,0.44549910628063427,1.6179660138182013,-0.7399342892141514
"ARVIND, PRECWIRE, INDIAGLYCO, COFORGE, CANBK",326.5441854750839,143.01009570896278,32.43712572624886,0.4828841195508192,1.5120298234488063,-0.8503110055658498
"TRENT, PRECWIRE, UNIONBANK, CANBK, INFY",326.40044999700166,110.3631313248564,1.1313354168773548,0.4515742909483144,2.0022331766254724,-0.5841969368062485
"TRENT, ANGELONE, SUNPHARMA, UNIONBANK, BAJFINANCE",326.2620201950366,105.37320356946678,27.649952936270374,0.5404258169420331,3.330210558904997,-0.540609823670507
"ARVIND, TRENT, ANGELONE, SUNPHARMA, HCG",326.18479550190165,165.0523158313453,31.692505404003658,0.5370768967487654,3.626935391191106,-0.5553974511569062
"TRENT, BSE, SUNPHARMA, HCG, BANKBARODA",326.17185850313666,155.21455260464424,7.566788968207261,0.44382356545208407,2.169520230988087,-0.6605538868808297
"PRECWIRE, PERSISTENT, SUNPHARMA, HCG, BANKBARODA",326.1429801591687,83.33096105895879,10.188996118227877,0.4365989527820768,1.9252683369347003,-0.7391022599240732
"TRENT, ANGELONE, HCG, BANKBARODA, ABCAPITAL",326.0849218203308,91.11721676968234,12.50243164122027,0.5262383566499116,3.7535811778243384,-0.5782136546307167
"TI, PRECWIRE, BHARTIARTL, ANGELONE, UNIONBANK",326.0360948609134,118.65738081984918,20.5403452300583,0.5342431386468524,3.6721182148743607,-0.6375931446796194
"ARVIND, PERSISTENT, COFORGE, BHARTIARTL, HCG",326.00530843714796,189.94579285541468,62.17148172120881,0.45561759747419894,2.330483686963164,-0.6808326828745519
"BSE, COFORGE, BHARTIARTL, SUNPHARMA, HCG",325.97406044385247,213.99295285431546,44.321303946204,0.44556225236642405,2.2485344981533597,-0.5617999890207361
"ARVIND, BSE, SUNPHARMA, HCG, INFY",325.97211232912366,141.29596131439772,8.973974982213285,0.4391860128885893,1.8069533875086965,-0.668331398562526
"INDIAGLYCO, PERSISTENT, COFORGE, HCG, BANKBARODA",325.77962435057873,81.2751027575614,12.660634117006818,0.4309335777304137,2.2398350689205273,-0.8063262732884215
"SUNPHARMA, CANBK, BANKBARODA, BAJFINANCE, INFY",325.74060856399774,52.83553522584021,8.01094069287791,0.46236914516403316,2.10858948831882,-0.43764866034491845
"BSE, BHARTIARTL, ANGELONE, HCG, ABCAPITAL",325.7215022610636,179.82153302642456,33.03573532659443,0.5175184444261659,3.9685322927104925,-0.5884060530082681
"BSE, COFORGE, ANGELONE, SUNPHARMA, UNIONBANK",325.6870474316779,196.12774702020843,15.142317016751106,0.516120964220902,3.9420747122592883,-0.5839435600237006
"TI, ARVIND, BHARTIARTL, CANBK, INFY",325.5682622465962,87.29362145544411,3.232291842974111,0.4512671776460758,1.978084474834507,-0.5154172067957662
"TI, BHARTIARTL, ANGELONE, SUNPHARMA, ABCAPITAL",325.5535936634486,89.52965191217817,23.792449273777017,0.5504962112570914,3.2692081204956813,-0.44373903000899356
"ARVIND, TRENT, COFORGE, SUNPHARMA, INFY",325.5458499835517,106.80392566457071,4.485081432661864,0.454738115761296,1.9541277836041342,-0.46348217677301456
"PRECWIRE, BHARTIARTL, SUNPHARMA, UNIONBANK, ABCAPITAL",325.52648902207426,86.40945841223338,20.93335222541426,0.45837723896140714,1.9575573438421734,-0.45503076854543173
"TRENT, ANGELONE, SUNPHARMA, ABCAPITAL, INFY",325.5085050117605,86.73580364308961,8.375534552972596,0.5568464939908728,3.159657210724966,-0.39720058590008334
"ARVIND, BSE, COFORGE, UNIONBANK, INFY",325.1798726923548,230.06137776485366,3.621179127194507,0.43259974526330697,1.9258250321392538,-0.7422166399978641
"ARVIND, PRECWIRE, CANBK, ABCAPITAL, BAJFINANCE",325.1447963433923,73.97141258149351,29.23386675249622,0.4833745034305438,1.2492291443818344,-0.8660011580314971
"TRENT, INDIAGLYCO, UNIONBANK, BANKBARODA, ABCAPITAL",324.8539208958025,75.88059948065231,6.767517334536155,0.4570053600231285,1.7209041433827834,-0.6238273664701247
"ARVIND, TRENT, COFORGE, HCG, UNIONBANK",324.7512768858175,227.49319203940482,55.260289969896405,0.4717254798492638,1.687158070372146,-0.7796317867240732
"ARVIND, COFORGE, ANGELONE, BAJFINANCE, INFY",324.7423456279429,81.06443765820327,14.242295934251793,0.5004872888803139,2.7295696084118255,-0.6059577100590997
"TRENT, BHARTIARTL, ANGELONE, HCG, CANBK",324.5813996623416,146.50005057120669,32.65151202687085,0.5343701756709714,3.9838058872464877,-0.5609975634290554
"PERSISTENT, SUNPHARMA, HCG, BANKBARODA, INFY",324.55120710803095,66.47212073647486,3.8630468836081233,0.43178510223970823,2.100502116959996,-0.6590330548711466
"PRECWIRE, COFORGE, BANKBARODA, ABCAPITAL, BAJFINANCE",324.4653212039041,51.204504635570494,18.28384708727524,0.46422699386612964,1.3228775398188566,-0.7678941078172221
"INDIAGLYCO, BSE, UNIONBANK, CANBK, INFY",324.4347985304621,201.0322776350551,1.442519108915974,0.42533441916892517,1.8954901769353352,-0.7115695329670276
"TRENT, PERSISTENT, ANGELONE, SUNPHARMA, INFY",324.41403654984066,101.89264951974333,1.8346303477133619,0.5201632623520245,3.277735803720567,-0.5656100416233177
"TI, PRECWIRE, ANGELONE, SUNPHARMA, CANBK",324.4120179457985,105.84024956435752,14.740916462955589,0.5217241239074364,3.7641156628601156,-0.6605643224435329
"ARVIND, PRECWIRE, INDIAGLYCO, SUNPHARMA, ABCAPITAL",324.40072104501576,78.38977116125614,24.153735283904034,0.4678272425309442,1.3489942672001456,-0.6877594268781237
"PERSISTENT, COFORGE, BHARTIARTL, ANGELONE, INFY",324.36290950495214,92.37598374011998,2.718391851047519,0.5259583105637359,3.1074145634085344,-0.5498763147456706
"PRECWIRE, COFORGE, BHARTIARTL, ANGELONE, HCG",324.3035157761023,164.2419517467331,54.17183904924101,0.541566585440569,3.489459856593811,-0.5210654357836286
"TRENT, ANGELONE, SUNPHARMA, BANKBARODA, ABCAPITAL",324.2969729799604,83.38721897202458,6.489377324514778,0.5344018388322691,3.618492553793148,-0.46510922041629715
"ARVIND, PERSISTENT, BHARTIARTL, HCG, UNIONBANK",324.2001500174819,165.06369633686342,48.08207174640886,0.46264810197349815,1.9493481061679183,-0.7702568672535245
"TI, ANGELONE, SUNPHARMA, HCG, BAJFINANCE",324.146274486334,100.78026069071288,41.439749084869426,0.528358688461438,3.5467262752808035,-0.5666421259040759
"ARVIND, TRENT, PERSISTENT, HCG, INFY",324.0881406769323,138.8622670510654,9.818914693591108,0.43471452929160015,2.0800675496205425,-0.745457639656377
"BSE, SUNPHARMA, HCG, UNIONBANK, ABCAPITAL",323.82752585901136,174.38022660165933,29.389961372174135,0.45232436009484833,1.6538846041703947,-0.7354356536673526
"TRENT, PERSISTENT, SUNPHARMA, HCG, INFY",323.79855217863735,110.23107109223326,9.652599443989507,0.44166129746490773,2.387486538118307,-0.5833309780983287
"ARVIND, TRENT, ANGELONE, HCG, INFY",323.67830072148234,121.1238143248635,8.355864867825357,0.5296812442181923,3.2693732504508755,-0.5148704085104421
"COFORGE, BHARTIARTL, UNIONBANK, ABCAPITAL, INFY",323.5242948431003,76.32648592544282,10.652022334088374,0.4616400289159041,2.157896380547624,-0.4632107385453632
"PRECWIRE, INDIAGLYCO, BHARTIARTL, ANGELONE, BAJFINANCE",323.34858843897695,95.74238318420643,35.62257691723383,0.538624475242444,2.9909125065207567,-0.5555603607791733
"INDIAGLYCO, BSE, SUNPHARMA, ABCAPITAL, INFY",323.34253657359335,117.89695880513244,9.70302431173311,0.44354500473428227,1.6426965607325046,-0.6027384863077931
"ARVIND, PERSISTENT, HCG, BAJFINANCE, INFY",323.12723709086947,80.63203775449148,17.360402307210588,0.4163365169173591,2.0353268551693926,-0.746238581350142
"PRECWIRE, UNIONBANK, CANBK, BAJFINANCE, INFY",323.1064969374346,64.20360329466577,13.716390750754904,0.44742831545674894,1.5664957681490161,-0.6498662588975718
"PRECWIRE, BSE, HCG, UNIONBANK, BANKBARODA",322.96117169667974,193.0562327651804,8.418673477324123,0.4711002773949517,1.7993471885500003,-0.8856032366512671
"INDIAGLYCO, BSE, HCG, BAJFINANCE, INFY",322.9198482724668,114.29771689430304,19.115165828978697,0.4266868487869499,1.7816226670979194,-0.6965598196703766
"PRECWIRE, COFORGE, BHARTIARTL, ANGELONE, UNIONBANK",322.5464790155268,122.07487622842565,24.366263799364283,0.5364804998178646,3.3819699839081774,-0.4865293146294146
"PRECWIRE, INDIAGLYCO, PERSISTENT, BHARTIARTL, INFY",322.45908762193613,100.20942636724178,5.395741406105081,0.43687425219441445,2.30559528998133,-0.6622812347689264
"TRENT, BHARTIARTL, ANGELONE, BANKBARODA, ABCAPITAL",322.2293396418819,86.01434186478696,6.349514763559094,0.5320525601593886,3.4953709070409142,-0.4786245087734383
"TRENT, BHARTIARTL, HCG, UNIONBANK, ABCAPITAL",322.1332003344225,123.77509216426903,33.365331548894005,0.449534145024023,1.853930016059897,-0.5632130758397835
"ARVIND, TRENT, CANBK, BAJFINANCE, INFY",322.12830294990783,94.5794169151569,12.232943386823013,0.44994214289189005,1.9947074522386776,-0.5529306603948353
"ARVIND, PRECWIRE, SUNPHARMA, CANBK, ABCAPITAL",322.0665975676649,98.43878204023501,19.06531222012655,0.4649155954166851,1.3787225491144721,-0.7598336555071279
"COFORGE, BHARTIARTL, ANGELONE, ABCAPITAL, INFY",322.05344815679825,77.45401147906446,10.545520767171478,0.5562356599829269,2.9817678141640798,-0.38723982579634547
"PRECWIRE, INDIAGLYCO, UNIONBANK, ABCAPITAL, BAJFINANCE",322.027738570752,59.57758298242024,32.67173558291694,0.4709698218295542,1.24381244875725,-0.7765170948137207
"TI, ARVIND, SUNPHARMA, HCG, INFY",321.87508457530987,91.52680222429461,10.692304037080014,0.4432645844459689,1.766135091520596,-0.587810282785845
"TRENT, PRECWIRE, SUNPHARMA, HCG, UNIONBANK",321.80945302308226,162.62859691452672,34.9809183344405,0.4528705102042553,1.797828472230273,-0.6605636146755567
"PRECWIRE, PERSISTENT, CANBK, ABCAPITAL, INFY",321.7453264290937,76.29326729943216,9.338386373352336,0.43091786132447135,1.7619772740551083,-0.7829887778573862
"BHARTIARTL, ANGELONE, SUNPHARMA, ABCAPITAL, BAJFINANCE",321.73812750509364,79.60962507406224,28.17062098333063,0.5652978068576212,3.0993461680639,-0.41054308625851427
"PRECWIRE, ANGELONE, SUNPHARMA, ABCAPITAL, BAJFINANCE",321.71025540284035,75.70418921562523,28.56190292747003,0.5344998232399163,3.2006730177590534,-0.5036100717077476
"ARVIND, TRENT, BANKBARODA, ABCAPITAL, INFY",321.43236880795615,95.63143862474352,3.7332290068776697,0.4512706591023525,1.970097704035946,-0.6058339356979606
"COFORGE, BHARTIARTL, ANGELONE, BANKBARODA, INFY",321.3000976739579,71.33221237372534,0.31287618902553493,0.5369695244677962,3.36197816645861,-0.48787664234914413
"INDIAGLYCO, ANGELONE, ABCAPITAL, BAJFINANCE, INFY",321.29951465761434,52.919400014250265,16.10286273022421,0.5025779218662982,3.0171965708971005,-0.4189111112967796
"ARVIND, BHARTIARTL, HCG, BANKBARODA, BAJFINANCE",321.2928155488483,84.95139492246201,18.709793426601795,0.45839724762266465,1.7108029063941441,-0.6523446314276176
"COFORGE, BHARTIARTL, CANBK, ABCAPITAL, INFY",321.1544874277514,73.196643475618,10.34442743451256,0.4613258670259669,2.1132433547463467,-0.5019931191081791
"ARVIND, PERSISTENT, COFORGE, BHARTIARTL, SUNPHARMA",321.05498625658913,139.80815430229546,22.871273663769376,0.44884631539542924,2.320880031769838,-0.523835450938496
"PRECWIRE, COFORGE, ANGELONE, HCG, ABCAPITAL",321.01436610948724,100.34220633843249,37.27163653246339,0.5166819241916816,3.3855599796545857,-0.5527174304644705
"INDIAGLYCO, COFORGE, UNIONBANK, BANKBARODA, BAJFINANCE",320.97471865487125,55.822711081108324,15.677468636237823,0.4498458326450376,1.6432032706982052,-0.6590704600452779
"TRENT, INDIAGLYCO, BHARTIARTL, HCG, ABCAPITAL",320.7641466053974,116.06870295586344,37.90105862627728,0.4538449894721144,1.9953545128905912,-0.5367558248792189
"TI, COFORGE, ANGELONE, SUNPHARMA, UNIONBANK",320.67870101628995,130.46762658482666,27.73613441639775,0.5326667067731912,3.4338422600963403,-0.545879329959271
"COFORGE, ANGELONE, UNIONBANK, CANBK, BAJFINANCE",320.6771983024508,81.37932076338453,33.26798932200703,0.5038868973530599,3.1370332981718128,-0.639281073553395
"INDIAGLYCO, BHARTIARTL, CANBK, BAJFINANCE, INFY",320.6561391850384,65.52991940519621,13.218647869180078,0.46012354877984224,2.0527891642917853,-0.4371612616129937
"TRENT, COFORGE, UNIONBANK, BANKBARODA, ABCAPITAL",320.64951296219533,79.89157654483941,8.993437876340927,0.46072297430928794,1.7111723019495848,-0.7015819714629589
"TI, TRENT, HCG, UNIONBANK, INFY",320.5509884764661,104.01953851469243,10.3819559858771,0.4448409375186803,2.0695278529083008,-0.5984551650988761
"TI, ARVIND, PRECWIRE, SUNPHARMA, BANKBARODA",320.5016865101191,73.82133931657641,0.2088202077652479,0.45022322285305877,1.5699058529530021,-0.7124895779411822
"ARVIND, TRENT, BANKBARODA, BAJFINANCE, INFY",320.45096446272936,80.29798750895945,6.776134928291655,0.44854172943996673,1.9969110366660912,-0.5705736350506678
"INDIAGLYCO, BHARTIARTL, HCG, BANKBARODA, BAJFINANCE",320.39063802295243,62.688611425113216,19.575537581516976,0.4609587844444335,1.868954335824956,-0.5449999014477498
"INDIAGLYCO, BSE, COFORGE, HCG, BANKBARODA",320.1518697903234,155.7179773708688,12.611390656212041,0.4448764079126042,1.8054100398658939,-0.8054974547264793
"PRECWIRE, BSE, COFORGE, HCG, UNIONBANK",320.13085750007235,270.82691877745384,56.35296226558877,0.46955987562421525,1.7047839872108796,-0.8646026705670885
"ARVIND, PRECWIRE, BHARTIARTL, HCG, ABCAPITAL",320.076723837217,103.29817578141531,36.31520623826605,0.4583844034399308,1.6246588908875526,-0.6812378970008921
"TI, ARVIND, SUNPHARMA, BANKBARODA, INFY",320.02872775722267,68.45827035339089,0.17983783070569803,0.4433939775198979,1.7808759912696788,-0.49392240308115
"TI, COFORGE, BHARTIARTL, ANGELONE, INFY",320.0069495651314,84.70743727111805,5.374561149984802,0.5281584843497665,3.0120534383884734,-0.5546776344998338
"PRECWIRE, COFORGE, BHARTIARTL, HCG, UNIONBANK",319.85025121746895,160.82115703118106,55.54005251082859,0.45609237445912465,1.9629007871892192,-0.5961844528103767
"TRENT, COFORGE, ANGELONE, CANBK, INFY",319.79681807146545,121.25871770054894,3.674071000690504,0.5218170546867936,3.115977368879013,-0.542277131181464
"TRENT, BHARTIARTL, UNIONBANK, CANBK, INFY",319.79303123043115,98.19643295057277,1.299486928120852,0.4475515217807666,2.3748839700766653,-0.46458413108384927
"PERSISTENT, ANGELONE, SUNPHARMA, BAJFINANCE, INFY",319.7615675053644,71.134605828994,12.5443534835618,0.4979713827380418,3.2852253346493887,-0.5778673641328368
"TI, ARVIND, BHARTIARTL, ANGELONE, SUNPHARMA",319.7408110328643,140.01615678681918,16.271398676097547,0.5373970795374122,3.1107884570089195,-0.5793058549310749
"ARVIND, TRENT, ANGELONE, CANBK, INFY",319.69065906082034,126.49362237660017,0.027661514820565003,0.5243663615710171,3.061434962003333,-0.5531767957658288
"INDIAGLYCO, COFORGE, SUNPHARMA, UNIONBANK, ABCAPITAL",319.5276381578713,80.27947218845968,26.07693986784392,0.46318888843599254,1.6530131363490197,-0.5467962581957287
"TI, HCG, BANKBARODA, ABCAPITAL, INFY",319.45631616263245,48.154697535388415,7.1833583788086575,0.43622790801589423,1.7355041359275016,-0.6279488628108564
"ARVIND, PERSISTENT, UNIONBANK, BAJFINANCE, INFY",319.41764267281786,78.57003310428468,12.85467429512266,0.4247973750739356,1.9052065783793577,-0.7299877966498252
"BSE, COFORGE, SUNPHARMA, HCG, ABCAPITAL",319.3364748925466,146.7015460784331,34.13298740473476,0.44890642668084985,1.7795435839411624,-0.6274290865487109
"PRECWIRE, INDIAGLYCO, COFORGE, SUNPHARMA, INFY",319.2858082863492,82.30340646449687,5.967620233942683,0.44594185426865135,1.8764289976666388,-0.5203563141036663
"TI, BHARTIARTL, ANGELONE, SUNPHARMA, BAJFINANCE",319.2189837639024,106.66206311663143,33.91265586671939,0.5450018173448139,2.874239138032826,-0.5954679625036176
"ARVIND, INDIAGLYCO, ANGELONE, HCG, BAJFINANCE",319.1747129480375,91.3456531920329,42.7808465151664,0.49784898525795745,3.277746768797285,-0.7044364201936095
"TI, ANGELONE, SUNPHARMA, ABCAPITAL, INFY",319.08496771337093,69.56888551229969,9.868144321135652,0.5332779927670597,3.1904634625080566,-0.3893932110041161
"PRECWIRE, BHARTIARTL, ANGELONE, CANBK, BAJFINANCE",318.89399254156075,84.16594391765138,29.681275211311387,0.529124101114165,3.310160072713665,-0.6143418388568528
"ARVIND, PRECWIRE, COFORGE, SUNPHARMA, INFY",318.764375688214,91.20451811207417,5.241371361447555,0.44989811384745115,1.9036024210876685,-0.480735286285474
"ARVIND, SUNPHARMA, HCG, CANBK, BAJFINANCE",318.6450666699673,92.79232162697939,36.87388902862922,0.46292481035064686,1.4432405881451438,-0.722689388724219
"BSE, BHARTIARTL, HCG, ABCAPITAL, INFY",318.6385461875985,123.76948111029331,14.205046781052788,0.43930813669768115,2.254159596627,-0.5817883789874416
"TI, ANGELONE, SUNPHARMA, HCG, INFY",318.5794427288059,77.87469257959326,8.091187590760885,0.5119697559492474,3.578947127149639,-0.4977564060481856
"TRENT, BSE, ANGELONE, SUNPHARMA, INFY",318.5150716570332,141.4687856370386,0.9168564960972958,0.5225612969555096,3.2036494394985455,-0.5897822625939453
"TRENT, COFORGE, BHARTIARTL, ANGELONE, INFY",318.3545212208589,101.21554104326904,4.145054958924743,0.5415824845807323,2.9515047740181037,-0.5435738743069405
"TRENT, PRECWIRE, COFORGE, SUNPHARMA, BANKBARODA",318.25968901126333,80.2018407983261,2.333681590486103,0.4477524573571253,2.0610603912675023,-0.4851802128731984
"TRENT, BHARTIARTL, ANGELONE, ABCAPITAL, INFY",318.23229271392563,94.17562550264051,8.441688623948806,0.5527253067633398,3.150609338505673,-0.42731418733927995
